timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
363,2.0743655113619752e-05,33.812156677246094,18626210.0,6.443214304183536e-05,3.1061133001353682
364,2.0805005988222547e-05,33.91215896606445,19781844.0,6.497518276005956e-05,3.1230552299211642
365,2.0866355043835938e-05,34.01215744018555,29331832.0,6.55753942295423e-05,3.142637709929781
366,2.0925985154462978e-05,34.10935592651367,41596484.0,6.619900805949133e-05,3.163483466649252
367,2.0985535229556262e-05,34.2064208984375,35783648.0,6.685444803303188e-05,3.185739477298312
368,2.1047535483376123e-05,34.3074836730957,23960282.0,6.757163342650418e-05,3.2104297189508944
369,2.1108604414621368e-05,34.40702438354492,25797872.0,6.829121010229959e-05,3.2352309399950707
370,2.1169955289224163e-05,34.50702667236328,26031162.0,6.899217411762695e-05,3.2589664538755567
371,2.1227677279966883e-05,34.601112365722656,41217144.0,6.962410080027516e-05,3.27987371778924
372,2.1290266886353493e-05,34.7031364440918,31253320.0,7.03084615279846e-05,3.3023757712051274
373,2.1354608179535717e-05,34.80801010131836,28962972.0,7.10141800229194e-05,3.3254733323073955
374,2.141797449439764e-05,34.91129684448242,20405606.0,7.167789078555561e-05,3.3466232208047777
375,2.1473215383593924e-05,35.0013427734375,50989772.0,7.221341494343947e-05,3.362953039562595
376,2.1535632185987197e-05,35.10308074951172,67925392.0,7.27751268232874e-05,3.3792890867926646
377,2.1595711586996913e-05,35.201011657714844,57028636.0,7.329150985130385e-05,3.3937992529699144
378,2.1666053726221435e-05,35.31566619873047,29047732.0,7.387812441819774e-05,3.4098560518562
379,2.1727402781834826e-05,35.41566467285156,24549204.0,7.437684463105343e-05,3.4231815637548784
380,2.1787082005175762e-05,35.512943267822266,39902676.0,7.48699909130611e-05,3.4364395789796403
381,2.1845487935934216e-05,35.60814666748047,24853276.0,7.537270927852754e-05,3.4502643978276626
382,2.19018565985607e-05,35.70002746582031,27263836.0,7.584700222423025e-05,3.463039851571972
383,2.196460081904661e-05,35.80229949951172,26495392.0,7.634738371809128e-05,3.4759285792203714
384,2.2029829779057764e-05,35.90862274169922,17667542.0,7.68806181411907e-05,3.489841678861985
385,2.2090112906880677e-05,36.00688552856445,25113034.0,7.738318184467114e-05,3.5030686430112206
386,2.21521968342131e-05,36.10808181762695,49279072.0,7.787962931922797e-05,3.5156616701304446
387,2.2210511815501377e-05,36.20313262939453,41586604.0,7.831340956983082e-05,3.525961500588814
388,2.227959703304805e-05,36.31574249267578,34023728.0,7.880383622157759e-05,3.5370404637339403
389,2.2340200303005986e-05,36.414527893066406,27911248.0,7.924575361790544e-05,3.547226638216065
390,2.2397533030016348e-05,36.50798034667969,36778832.0,7.96873498819891e-05,3.557862813515893
391,2.2456513761426322e-05,36.60411834716797,68903096.0,8.016764268439189e-05,3.5699059763272913
392,2.251654768770095e-05,36.70197296142578,59537344.0,8.066913062897633e-05,3.5826598174745787
393,2.258318090753164e-05,36.810585021972656,26955372.0,8.124121258500452e-05,3.5974211479619345
394,2.264402064611204e-05,36.909751892089844,35533196.0,8.178294095038006e-05,3.611679313868764
395,2.2705929950461723e-05,37.01066589355469,34136440.0,8.235101662811316e-05,3.6268506424436744
